tag_id,name,category,count,zh_name,zh_name_2,source,confidence,note,donmai_url,api_status
1440202,enterprise_(azur_lane),4,2425,企业,企业(碧蓝航线); 企业,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/enterprise_%28azur_lane%29,ok
1598223,kayoko_(blue_archive),4,2416,鬼方佳代子,鬼方佳代子; 佳代子,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kayoko_%28blue_archive%29,ok
1440020,takao_(azur_lane),4,2415,高雄,高雄(碧蓝航线); 獒(碧蓝航线); 高雄,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/takao_%28azur_lane%29,ok
12298,lyrica_prismriver,4,2406,莉莉卡·普莉兹姆利巴,莉莉卡·普莉兹姆利巴; 莉莉卡,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/lyrica_prismriver,ok
1758613,ui_(blue_archive),4,2399,古关忧,古关忧; 古関,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/ui_%28blue_archive%29,ok
1620953,hifumi_(blue_archive),4,2349,阿慈谷日富美,阿慈谷日富美; 日富美,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/hifumi_%28blue_archive%29,ok
1447375,tamamo_cat_(fate),4,2336,玉藻猫,玉藻猫; 玉藻貓,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/tamamo_cat_%28fate%29,ok
1432299,matara_okina,4,2332,摩多罗隐岐奈,摩多羅隠岐奈; 摩多罗隐岐奈; 隠岐奈; 隐岐奈,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/matara_okina,ok
1630695,haguro_(kancolle),4,2329,羽黑,羽黑; 羽黒,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/haguro_%28kancolle%29,ok
1255756,t-head_admiral,4,2325,T头提督,提督; T督,danbooru_api_other_names,medium,copy,https://danbooru.donmai.us/wiki_pages/t-head_admiral,ok
1440110,akagi_(azur_lane),4,2312,赤城,赤城(碧蓝航线); 赤城; 凰,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/akagi_%28azur_lane%29,ok
385134,ushiromiya_battler,4,2284,右代宫战人,右代宫战人; 战贝; 右代宮戦人; 战人,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/ushiromiya_battler,ok
99,shinku,4,2278,真红,真红; 真紅,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/shinku,ok
1624414,neru_(blue_archive),4,2274,美甘宁瑠,尼禄(碧蓝档案); 美甘尼禄,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/neru_%28blue_archive%29,ok
1586177,omaru_polka,4,2242,尾丸波尔卡,尾丸波尔卡; 尾森歩香,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/omaru_polka,ok
1667140,ump9_(girls'_frontline),4,2239,UMP9,莱娜(少女前线); 莱娜(少女前线2); UMP9(少女前線); UMP姉妹,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/ump9_%28girls%27_frontline%29,ok
1931043,stelle_(honkai:_star_rail),4,2234,星,星(崩坏:星穹铁道); 开拓者(女); 星,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/stelle_%28honkai%3A_star_rail%29,ok
1384409,akamatsu_kaede,4,2224,赤松枫,赤松枫; 赤松楓,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/akamatsu_kaede,ok
1440070,kaga_(azur_lane),4,2222,加贺,加贺(碧蓝航线); 加賀; 鸾,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kaga_%28azur_lane%29,ok
1402355,kagari_atsuko,4,2206,篝敦子,亚可·卡嘉莉; 亚可; 篝敦子,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kagari_atsuko,ok
1860581,wanderer_(genshin_impact),4,2194,流浪者,久世浮倾; 国崩; 放浪者(原神); 流浪者; 放浪者; 散兵,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/wanderer_%28genshin_impact%29,ok
1250847,junketsu,4,2190,纯洁,纯洁; 純潔,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/junketsu,ok
1789597,asakura_toru,4,2182,浅仓透,透(偶像大师); 浅仓透; 浅倉透,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/asakura_toru,ok
1388692,touhoku_kiritan,4,2174,东北切蒲英,东北切蒲英; 切蒲英,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/touhoku_kiritan,ok
1602199,ningguang_(genshin_impact),4,2166,凝光,掩月天权; 凝光(原神); 凝光,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/ningguang_%28genshin_impact%29,ok
171918,android_18,4,2164,人造人18号,人造人間18号; 人造人18号; 18号; 拉姿丽,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/android_18,ok
662472,takanashi_rikka,4,2161,小鸟游六花,小鸟游六花; 小鳥遊六花,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/takanashi_rikka,ok
1525545,fushiguro_megumi,4,2159,伏黑惠,伏黑惠; 伏黒恵,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/fushiguro_megumi,ok
1677019,baobhan_sith_(fate),4,2149,芭万·希,妖精骑士崔斯坦; 芭万·希,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/baobhan_sith_%28fate%29,ok
1408667,kochou_shinobu,4,2145,蝴蝶忍,蝴蝶忍; 虫柱,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kochou_shinobu,ok
1488442,bb_(swimsuit_mooncancer)_(fate),4,2122,BB（泳装MoonCancer）,泳装BB; 水着BB; 泳裝BB; BB(水着),danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/bb_%28swimsuit_mooncancer%29_%28fate%29,ok
1682888,saori_(blue_archive),4,2114,锭前纱织,纱织(碧蓝档案); 锭前纱织,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/saori_%28blue_archive%29,ok
1533460,lysithea_von_ordelia,4,2106,莉丝缇亚·冯·科迪利亚,莉丝缇亚·冯·科迪利亚; 莉丝缇亚,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/lysithea_von_ordelia,ok
1386288,harukawa_maki,4,2083,春川魔姬,春川魔姬; 春川魔姫,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/harukawa_maki,ok
1350741,darkness_(konosuba),4,2082,达克妮斯,达斯提尼斯·福特·拉拉蒂娜; 达克妮斯; 達克妮絲,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/darkness_%28konosuba%29,ok
1646767,twin_turbo_(umamusume),4,2077,双涡轮,双涡轮; 雙渦輪,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/twin_turbo_%28umamusume%29,ok
1670077,springfield_(girls'_frontline),4,2070,春田,春田(少女前线); 春田,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/springfield_%28girls%27_frontline%29,ok
1584985,nonomi_(blue_archive),4,2052,十六夜野乃美,十六夜野宫; 野宫,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/nonomi_%28blue_archive%29,ok
1827774,sanji_(one_piece),4,2051,山治,黑足山治; 文斯莫克·山治; 山治,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/sanji_%28one_piece%29,ok
1585360,battleship_princess,4,2050,战舰栖姬,戦艦棲姫,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/battleship_princess,ok
502807,shinki_(touhou),4,2048,神绮,魔界神; 神綺; 神绮,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/shinki_%28touhou%29,ok
1534338,kicchou_yachie,4,2042,吉吊八千慧,吉弔八千慧; 吉吊八千慧; 八千慧,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kicchou_yachie,ok
1610754,yu_mei-ren_(fate),4,2041,虞美人,虞美人; 虞姬; 虞美人(Fate),danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/yu_mei-ren_%28fate%29,ok
1472743,ibaraki_douji_(fate),4,2038,茨木童子,茨木童子; 茨木童子(Fate),danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/ibaraki_douji_%28fate%29,ok
1227373,sessyoin_kiara,4,2032,杀生院祈荒,随喜自在第三外法快楽天; 杀生院祈荒; 杀生院; 殺生院祈荒,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/sessyoin_kiara,ok
16082,ryougi_shiki,4,2018,两仪式,両儀式; 兩儀式; 两仪式,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/ryougi_shiki,ok
1747952,miyako_(blue_archive),4,2018,月雪宫子,月雪宫子; 宫子,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/miyako_%28blue_archive%29,ok
1633650,yuzu_(blue_archive),4,2015,花冈柚子,柚子(碧蓝档案); 花冈柚子,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/yuzu_%28blue_archive%29,ok
1654886,kudamaki_tsukasa,4,2008,菅牧典,菅牧典; 管牧典,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kudamaki_tsukasa,ok
1317049,seiran_(touhou),4,1992,清兰,清兰; 清蘭,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/seiran_%28touhou%29,ok
408655,kasane_teto,4,1988,重音Teto,零钻; 重音teto,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kasane_teto,ok
1586174,momosuzu_nene,4,1977,桃铃音音,桃铃音音; 杏鈴音,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/momosuzu_nene,ok
1625330,hibiki_(blue_archive),4,1977,猫冢响,响(碧蓝档案); 猫冢响; 猫塚响,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/hibiki_%28blue_archive%29,ok
1644994,mayano_top_gun_(umamusume),4,1959,摩耶重炮,摩耶重炮; 重砲; 重炮,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/mayano_top_gun_%28umamusume%29,ok
1248475,jinx_(league_of_legends),4,1957,金克丝,金克丝; 吉茵珂絲,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/jinx_%28league_of_legends%29,ok
1605760,iori_(blue_archive),4,1948,银镜伊织,伊织(碧蓝档案); 银镜伊织,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/iori_%28blue_archive%29,ok
1634345,izuna_(blue_archive),4,1937,久田泉奈,久田泉奈; 泉奈,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/izuna_%28blue_archive%29,ok
1613891,albedo_(genshin_impact),4,1936,阿贝多,阿贝多; 白垩之子,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/albedo_%28genshin_impact%29,ok
1425456,seele_vollerei,4,1935,希儿·芙乐艾,希儿·芙乐艾; 希儿,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/seele_vollerei,ok
1596245,kaeya_(genshin_impact),4,1929,凯亚,寒风剑士; 凯亚,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kaeya_%28genshin_impact%29,ok
1678981,kujou_sara,4,1927,九条裟罗,九条裟罗; 黑羽鸣镝; 九条裟羅,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kujou_sara,ok
1838442,alhaitham_(genshin_impact),4,1919,艾尔海森,艾尔海森; 诲韬诤言; 知妙,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/alhaitham_%28genshin_impact%29,ok
713731,tedeza_rize,4,1910,天天座理世,天天座理世; 天々座理世,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/tedeza_rize,ok
1317200,endeavor_(boku_no_hero_academia),4,1909,安德瓦,轰炎司; 安德瓦; 轟炎司,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/endeavor_%28boku_no_hero_academia%29,ok
1630542,choukai_(kancolle),4,1902,鸟海,鳥海; 鸟海(舰队Collection),danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/choukai_%28kancolle%29,ok
1522661,angelina_(arknights),4,1902,安洁莉娜,安心院安洁莉娜; 安洁莉娜; 安潔莉娜,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/angelina_%28arknights%29,ok
1268743,ujimatsu_chiya,4,1901,宇治松千夜,宇治松千夜生誕祭; 宇治松千夜; 千夜,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/ujimatsu_chiya,ok
